lr-SGD,step,train_loss,epoch,val_loss,val_acc,test_loss,test_acc
0.0928565589879541,73599,,,,,,
,73599,168.4821319580078,468,,,,
,73632,,468,172.6705322265625,0.8855000138282776,,
0.0928234987598709,73649,,,,,,
,73649,168.87071228027344,469,,,,
0.09279036811963277,73699,,,,,,
,73699,168.69691467285156,469,,,,
0.09275716712171472,73749,,,,,,
,73749,169.3359832763672,469,,,,
,73789,,469,172.94468688964844,0.8809000253677368,,
0.09272389582070743,73799,,,,,,
,73799,168.72088623046875,470,,,,
0.09269055427131723,73849,,,,,,
,73849,169.9234619140625,470,,,,
0.0926571425283659,73899,,,,,,
,73899,166.33335876464844,470,,,,
,73946,,470,172.23434448242188,0.8435999751091003,,
0.09262366064679066,73949,,,,,,
,73949,167.53781127929688,471,,,,
0.09259010868164405,73999,,,,,,
,73999,168.94549560546875,471,,,,
0.09255648668809384,74049,,,,,,
,74049,168.56973266601562,471,,,,
0.09252279472142295,74099,,,,,,
,74099,167.9653778076172,471,,,,
,74103,,471,170.9032440185547,0.8551999926567078,,
0.09248903283702939,74149,,,,,,
,74149,168.34005737304688,472,,,,
0.09245520109042604,74199,,,,,,
,74199,167.8134307861328,472,,,,
0.09242129953724074,74249,,,,,,
,74249,169.29212951660156,472,,,,
,74260,,472,174.4233856201172,0.8791999816894531,,
0.09238732823321608,74299,,,,,,
,74299,169.90298461914062,473,,,,
0.0923532872342093,74349,,,,,,
,74349,167.2873077392578,473,,,,
0.0923191765961923,74399,,,,,,
,74399,169.34669494628906,473,,,,
,74417,,473,171.04586791992188,0.8675000071525574,,
0.09228499637525146,74449,,,,,,
,74449,166.07693481445312,474,,,,
0.09225074662758755,74499,,,,,,
,74499,166.74798583984375,474,,,,
0.09221642740951566,74549,,,,,,
,74549,166.8335723876953,474,,,,
,74574,,474,168.98805236816406,0.8683000206947327,,
0.09218203877746516,74599,,,,,,
,74599,165.56985473632812,475,,,,
0.09214758078797947,74649,,,,,,
,74649,166.161376953125,475,,,,
0.09211305349771612,74699,,,,,,
,74699,166.41061401367188,475,,,,
,74731,,475,172.89149475097656,0.8295999765396118,,
0.09207845696344655,74749,,,,,,
,74749,167.29415893554688,476,,,,
0.0920437912420561,74799,,,,,,
,74799,167.0185089111328,476,,,,
0.0920090563905438,74849,,,,,,
,74849,168.9111328125,476,,,,
,74888,,476,171.6253662109375,0.8766000270843506,,
0.09197425246602241,74899,,,,,,
,74899,168.15707397460938,477,,,,
0.09193937952571823,74949,,,,,,
,74949,168.41165161132812,477,,,,
0.09190443762697105,74999,,,,,,
,74999,168.37632751464844,477,,,,
,75045,,477,170.7849578857422,0.8809999823570251,,
0.09186942682723405,75049,,,,,,
,75049,167.57675170898438,478,,,,
0.0918343471840737,75099,,,,,,
,75099,167.76234436035156,478,,,,
0.09179919875516962,75149,,,,,,
,75149,171.79632568359375,478,,,,
0.0917639815983146,75199,,,,,,
,75199,171.10971069335938,478,,,,
,75202,,478,172.8898162841797,0.8884000182151794,,
0.09172869577141439,75249,,,,,,
,75249,167.43289184570312,479,,,,
0.0916933413324877,75299,,,,,,
,75299,167.4836883544922,479,,,,
0.09165791833966598,75349,,,,,,
,75349,167.76873779296875,479,,,,
,75359,,479,169.77821350097656,0.9021999835968018,,
0.09162242685119347,75399,,,,,,
,75399,167.88916015625,480,,,,
0.09158686692542699,75449,,,,,,
,75449,169.25143432617188,480,,,,
0.0915512386208359,75499,,,,,,
,75499,168.15298461914062,480,,,,
,75516,,480,172.4429931640625,0.8776000142097473,,
0.09151554199600201,75549,,,,,,
,75549,167.70571899414062,481,,,,
0.09147977710961945,75599,,,,,,
,75599,168.34295654296875,481,,,,
0.09144394402049458,75649,,,,,,
,75649,166.88107299804688,481,,,,
,75673,,481,169.38148498535156,0.8967999815940857,,
0.0914080427875459,75699,,,,,,
,75699,168.576416015625,482,,,,
0.091372073469804,75749,,,,,,
,75749,166.94009399414062,482,,,,
0.09133603612641135,75799,,,,,,
,75799,169.43731689453125,482,,,,
,75830,,482,171.1194305419922,0.8671000003814697,,
0.09129993081662234,75849,,,,,,
,75849,168.14617919921875,483,,,,
0.09126375759980306,75899,,,,,,
,75899,167.70980834960938,483,,,,
0.09122751653543126,75949,,,,,,
,75949,168.73416137695312,483,,,,
,75987,,483,169.53590393066406,0.8980000019073486,,
0.09119120768309628,75999,,,,,,
,75999,167.22857666015625,484,,,,
0.09115483110249893,76049,,,,,,
,76049,170.5967254638672,484,,,,
0.09111838685345133,76099,,,,,,
,76099,168.49417114257812,484,,,,
,76144,,484,172.36167907714844,0.8680999875068665,,
0.09108187499587689,76149,,,,,,
,76149,169.55044555664062,485,,,,
0.0910452955898102,76199,,,,,,
,76199,168.03903198242188,485,,,,
0.09100864869539688,76249,,,,,,
,76249,166.9078369140625,485,,,,
0.09097193437289355,76299,,,,,,
,76299,169.55357360839844,485,,,,
,76301,,485,172.062255859375,0.8776000142097473,,
0.0909351526826677,76349,,,,,,
,76349,165.29531860351562,486,,,,
0.09089830368519758,76399,,,,,,
,76399,167.69927978515625,486,,,,
0.09086138744107208,76449,,,,,,
,76449,169.8262176513672,486,,,,
,76458,,486,172.85861206054688,0.8536999821662903,,
0.0908244040109907,76499,,,,,,
,76499,166.11026000976562,487,,,,
0.09078735345576341,76549,,,,,,
,76549,166.6814727783203,487,,,,
0.09075023583631055,76599,,,,,,
,76599,168.27365112304688,487,,,,
,76615,,487,172.02073669433594,0.8508999943733215,,
0.09071305121366266,76649,,,,,,
,76649,167.54241943359375,488,,,,
0.09067579964896058,76699,,,,,,
,76699,169.40652465820312,488,,,,
0.0906384812034551,76749,,,,,,
,76749,169.16238403320312,488,,,,
,76772,,488,170.33547973632812,0.8934999704360962,,
0.09060109593850707,76799,,,,,,
,76799,167.83729553222656,489,,,,
0.09056364391558712,76849,,,,,,
,76849,169.20217895507812,489,,,,
0.0905261251962757,76899,,,,,,
,76899,166.90345764160156,489,,,,
,76929,,489,169.5198211669922,0.8892999887466431,,
0.09048853984226295,76949,,,,,,
,76949,164.81622314453125,490,,,,
0.0904508879153485,76999,,,,,,
,76999,165.58042907714844,490,,,,
0.09041316947744152,77049,,,,,,
,77049,167.89918518066406,490,,,,
,77086,,490,170.7945556640625,0.8586000204086304,,
0.09037538459056045,77099,,,,,,
,77099,165.744384765625,491,,,,
0.09033753331683311,77149,,,,,,
,77149,168.83587646484375,491,,,,
0.09029961571849637,77199,,,,,,
,77199,169.9076385498047,491,,,,
,77243,,491,171.70697021484375,0.8761000037193298,,
0.0902616318578962,77249,,,,,,
,77249,167.91082763671875,492,,,,
0.09022358179748752,77299,,,,,,
,77299,167.98680114746094,492,,,,
0.09018546559983406,77349,,,,,,
,77349,169.04025268554688,492,,,,
0.09014728332760841,77399,,,,,,
,77399,168.6947784423828,492,,,,
,77400,,492,171.29815673828125,0.8845999836921692,,
0.09010903504359162,77449,,,,,,
,77449,167.08273315429688,493,,,,
0.09007072081067347,77499,,,,,,
,77499,169.73583984375,493,,,,
0.09003234069185204,77549,,,,,,
,77549,167.19259643554688,493,,,,
,77557,,493,170.27279663085938,0.866100013256073,,
0.0899938947502338,77599,,,,,,
,77599,167.29388427734375,494,,,,
0.08995538304903346,77649,,,,,,
,77649,167.35745239257812,494,,,,
0.0899168056515738,77699,,,,,,
,77699,170.28512573242188,494,,,,
,77714,,494,172.25289916992188,0.878000020980835,,
0.0898781626212857,77749,,,,,,
,77749,168.81211853027344,495,,,,
0.08983945402170787,77799,,,,,,
,77799,169.37306213378906,495,,,,
0.08980067991648692,77849,,,,,,
,77849,166.76409912109375,495,,,,
,77871,,495,173.1221466064453,0.8858000040054321,,
0.08976184036937711,77899,,,,,,
,77899,167.65692138671875,496,,,,
0.0897229354442403,77949,,,,,,
,77949,166.5677490234375,496,,,,
0.08968396520504587,77999,,,,,,
,77999,166.31320190429688,496,,,,
,78028,,496,170.5349884033203,0.8835999965667725,,
0.08964492971587058,78049,,,,,,
,78049,169.99533081054688,497,,,,
0.0896058290408985,78099,,,,,,
,78099,168.3800506591797,497,,,,
0.08956666324442086,78149,,,,,,
,78149,168.55563354492188,497,,,,
,78185,,497,169.89646911621094,0.8730999827384949,,
0.08952743239083599,78199,,,,,,
,78199,167.63211059570312,498,,,,
0.08948813654464913,78249,,,,,,
,78249,167.80284118652344,498,,,,
0.08944877577047246,78299,,,,,,
,78299,170.260986328125,498,,,,
,78342,,498,170.72618103027344,0.8820000290870667,,
0.08940935013302485,78349,,,,,,
,78349,168.34962463378906,499,,,,
0.0893698596971319,78399,,,,,,
,78399,168.27401733398438,499,,,,
0.08933030452772567,78449,,,,,,
,78449,168.23715209960938,499,,,,
0.08929068468984472,78499,,,,,,
,78499,42.56878662109375,499,,,,
,78499,,499,172.0413818359375,0.9068999886512756,,
0.0892510002486339,78549,,,,,,
,78549,166.06556701660156,500,,,,
0.08921125126934433,78599,,,,,,
,78599,168.86050415039062,500,,,,
0.08917143781733318,78649,,,,,,
,78649,168.36912536621094,500,,,,
,78656,,500,169.93783569335938,0.8808000087738037,,
0.0891315599580637,78699,,,,,,
,78699,167.6480255126953,501,,,,
0.089091617757105,78749,,,,,,
,78749,165.95167541503906,501,,,,
0.089051611280132,78799,,,,,,
,78799,165.76300048828125,501,,,,
,78813,,501,171.45933532714844,0.8601999878883362,,
0.08901154059292528,78849,,,,,,
,78849,168.71218872070312,502,,,,
0.08897140576137104,78899,,,,,,
,78899,168.2334442138672,502,,,,
0.08893120685146091,78949,,,,,,
,78949,165.54373168945312,502,,,,
,78970,,502,169.78668212890625,0.8883000016212463,,
0.0888909439292919,78999,,,,,,
,78999,166.19589233398438,503,,,,
0.08885061706106627,79049,,,,,,
,79049,170.31268310546875,503,,,,
0.08881022631309145,79099,,,,,,
,79099,169.02061462402344,503,,,,
,79127,,503,172.62841796875,0.86080002784729,,
0.08876977175177982,79149,,,,,,
,79149,168.5848846435547,504,,,,
0.08872925344364878,79199,,,,,,
,79199,166.79556274414062,504,,,,
0.0886886714553205,79249,,,,,,
,79249,169.20863342285156,504,,,,
,79284,,504,171.976806640625,0.8406999707221985,,
0.08864802585352187,79299,,,,,,
,79299,168.3832244873047,505,,,,
0.08860731670508434,79349,,,,,,
,79349,169.28262329101562,505,,,,
0.08856654407694392,79399,,,,,,
,79399,171.12835693359375,505,,,,
,79441,,505,171.90213012695312,0.8684999942779541,,
0.08852570803614092,79449,,,,,,
,79449,168.42320251464844,506,,,,
0.08848480864981995,79499,,,,,,
,79499,168.44810485839844,506,,,,
0.08844384598522978,79549,,,,,,
,79549,169.85523986816406,506,,,,
,79598,,506,171.07843017578125,0.8907999992370605,,
0.08840282010972324,79599,,,,,,
,79599,168.023193359375,507,,,,
0.08836173109075704,79649,,,,,,
,79649,168.55178833007812,507,,,,
0.08832057899589177,79699,,,,,,
,79699,167.7295379638672,507,,,,
0.0882793638927917,79749,,,,,,
,79749,169.02297973632812,507,,,,
,79755,,507,171.49810791015625,0.8884999752044678,,
0.08823808584922473,79799,,,,,,
,79799,168.0469207763672,508,,,,
0.08819674493306219,79849,,,,,,
,79849,168.25692749023438,508,,,,
0.08815534121227887,79899,,,,,,
,79899,167.51214599609375,508,,,,
,79912,,508,170.11265563964844,0.8823999762535095,,
0.08811387475495276,79949,,,,,,
,79949,167.0716552734375,509,,,,
0.08807234562926505,79999,,,,,,
,79999,170.1021728515625,509,,,,
0.08803075390349994,80049,,,,,,
,80049,168.039794921875,509,,,,
,80069,,509,171.8986053466797,0.8784000277519226,,
0.08798909964604458,80099,,,,,,
,80099,167.11346435546875,510,,,,
0.08794738292538892,80149,,,,,,
,80149,168.55181884765625,510,,,,
0.08790560381012565,80199,,,,,,
,80199,167.6307373046875,510,,,,
,80226,,510,170.04214477539062,0.8709999918937683,,
0.08786376236894998,80249,,,,,,
,80249,167.21038818359375,511,,,,
0.0878218586706597,80299,,,,,,
,80299,167.4739990234375,511,,,,
0.08777989278415486,80349,,,,,,
,80349,166.74700927734375,511,,,,
,80383,,511,168.81143188476562,0.8672000169754028,,
0.08773786477843787,80399,,,,,,
,80399,167.668212890625,512,,,,
0.0876957747226132,80449,,,,,,
,80449,168.07122802734375,512,,,,
0.08765362268588736,80499,,,,,,
,80499,168.06539916992188,512,,,,
,80540,,512,170.5185546875,0.9053999781608582,,
0.08761140873756879,80549,,,,,,
,80549,168.19793701171875,513,,,,
0.08756913294706774,80599,,,,,,
,80599,168.23208618164062,513,,,,
0.0875267953838961,80649,,,,,,
,80649,168.02842712402344,513,,,,
,80697,,513,170.3019561767578,0.8611999750137329,,
0.08748439611766735,80699,,,,,,
,80699,166.41993713378906,514,,,,
0.08744193521809647,80749,,,,,,
,80749,166.81344604492188,514,,,,
0.08739941275499971,80799,,,,,,
,80799,167.33245849609375,514,,,,
0.08735682879829458,80849,,,,,,
,80849,167.12759399414062,514,,,,
,80854,,514,172.09579467773438,0.8580999970436096,,
0.08731418341799971,80899,,,,,,
,80899,167.755615234375,515,,,,
0.08727147668423468,80949,,,,,,
,80949,167.7104949951172,515,,,,
0.08722870866722003,80999,,,,,,
,80999,169.7844696044922,515,,,,
,81011,,515,170.04808044433594,0.9014999866485596,,
0.08718587943727699,81049,,,,,,
,81049,170.3903350830078,516,,,,
0.08714298906482745,81099,,,,,,
,81099,172.0968017578125,516,,,,
0.08710003762039388,81149,,,,,,
,81149,170.73284912109375,516,,,,
,81168,,516,172.5258026123047,0.9114999771118164,,
0.08705702517459914,81199,,,,,,
,81199,167.17764282226562,517,,,,
0.08701395179816636,81249,,,,,,
,81249,165.41302490234375,517,,,,
0.08697081756191892,81299,,,,,,
,81299,167.0254669189453,517,,,,
,81325,,517,171.38140869140625,0.8325999975204468,,
0.08692762253678021,81349,,,,,,
,81349,166.783203125,518,,,,
0.08688436679377361,81399,,,,,,
,81399,172.39453125,518,,,,
0.0868410504040223,81449,,,,,,
,81449,170.3136444091797,518,,,,
,81482,,518,170.2584686279297,0.9023000001907349,,
0.08679767343874924,81499,,,,,,
,81499,166.64059448242188,519,,,,
0.0867542359692769,81549,,,,,,
,81549,170.67996215820312,519,,,,
0.08671073806702731,81599,,,,,,
,81599,167.13072204589844,519,,,,
,81639,,519,171.0441131591797,0.855400025844574,,
0.08666717980352184,81649,,,,,,
,81649,167.16458129882812,520,,,,
0.08662356125038112,81699,,,,,,
,81699,168.24844360351562,520,,,,
0.08657988247932488,81749,,,,,,
,81749,169.20094299316406,520,,,,
,81796,,520,172.4167022705078,0.8707000017166138,,
0.08653614356217189,81799,,,,,,
,81799,170.16488647460938,521,,,,
0.08649234457083983,81849,,,,,,
,81849,168.7342529296875,521,,,,
0.0864484855773451,81899,,,,,,
,81899,167.74880981445312,521,,,,
0.08640456665380282,81949,,,,,,
,81949,165.84983825683594,521,,,,
,81953,,521,169.21368408203125,0.8801000118255615,,
0.0863605878724266,81999,,,,,,
,81999,167.59298706054688,522,,,,
0.08631654930552855,82049,,,,,,
,82049,167.3389434814453,522,,,,
0.08627245102551896,82099,,,,,,
,82099,167.35816955566406,522,,,,
,82110,,522,173.45358276367188,0.8022000193595886,,
0.08622829310490644,82149,,,,,,
,82149,167.14462280273438,523,,,,
0.08618407561629753,82199,,,,,,
,82199,169.32415771484375,523,,,,
0.08613979863239682,82249,,,,,,
,82249,167.13656616210938,523,,,,
,82267,,523,170.73062133789062,0.8884000182151794,,
0.08609546222600666,82299,,,,,,
,82299,166.94265747070312,524,,,,
0.08605106647002715,82349,,,,,,
,82349,168.6339569091797,524,,,,
0.08600661143745596,82399,,,,,,
,82399,170.01077270507812,524,,,,
,82424,,524,169.88465881347656,0.897599995136261,,
0.08596209720138821,82449,,,,,,
,82449,171.6136474609375,525,,,,
0.08591752383501637,82499,,,,,,
,82499,170.2445831298828,525,,,,
0.08587289141163014,82549,,,,,,
,82549,167.08946228027344,525,,,,
,82581,,525,168.98138427734375,0.9025999903678894,,
0.08582820000461634,82599,,,,,,
,82599,167.5499267578125,526,,,,
0.08578344968745877,82649,,,,,,
,82649,166.08383178710938,526,,,,
0.08573864053373804,82699,,,,,,
,82699,167.03933715820312,526,,,,
,82738,,526,172.8883514404297,0.8648999929428101,,
0.08569377261713158,82749,,,,,,
,82749,168.3106231689453,527,,,,
0.08564884601141341,82799,,,,,,
,82799,167.073974609375,527,,,,
0.08560386079045403,82849,,,,,,
,82849,169.45755004882812,527,,,,
,82895,,527,170.1970977783203,0.8809999823570251,,
0.08555881702822032,82899,,,,,,
,82899,167.05569458007812,528,,,,
0.08551371479877544,82949,,,,,,
,82949,168.12930297851562,528,,,,
0.08546855417627869,82999,,,,,,
,82999,167.328857421875,528,,,,
0.08542333523498535,83049,,,,,,
,83049,166.26553344726562,528,,,,
,83052,,528,169.23336791992188,0.8687000274658203,,
0.08537805804924661,83099,,,,,,
,83099,167.12232971191406,529,,,,
0.08533272269350942,83149,,,,,,
,83149,166.1226806640625,529,,,,
0.08528732924231638,83199,,,,,,
,83199,168.21893310546875,529,,,,
,83209,,529,171.8540802001953,0.8461999893188477,,
0.08524187777030565,83249,,,,,,
,83249,167.6447296142578,530,,,,
0.0851963683522107,83299,,,,,,
,83299,168.0164794921875,530,,,,
0.08515080106286038,83349,,,,,,
,83349,167.67279052734375,530,,,,
,83366,,530,169.686767578125,0.8672000169754028,,
0.08510517597717861,83399,,,,,,
,83399,166.15646362304688,531,,,,
0.08505949317018441,83449,,,,,,
,83449,166.28750610351562,531,,,,
0.08501375271699167,83499,,,,,,
,83499,168.65704345703125,531,,,,
,83523,,531,171.3489990234375,0.8931999802589417,,
0.08496795469280906,83549,,,,,,
,83549,167.1363067626953,532,,,,
0.08492209917293993,83599,,,,,,
,83599,167.16830444335938,532,,,,
0.08487618623278217,83649,,,,,,
,83649,167.82247924804688,532,,,,
,83680,,532,173.18496704101562,0.8845000267028809,,
0.08483021594782807,83699,,,,,,
,83699,170.5123291015625,533,,,,
0.08478418839366421,83749,,,,,,
,83749,166.8367919921875,533,,,,
0.08473810364597133,83799,,,,,,
,83799,167.9012451171875,533,,,,
,83837,,533,171.96878051757812,0.8705999851226807,,
0.08469196178052422,83849,,,,,,
,83849,168.83822631835938,534,,,,
0.08464576287319159,83899,,,,,,
,83899,169.02206420898438,534,,,,
0.08459950699993594,83949,,,,,,
,83949,171.24658203125,534,,,,
,83994,,534,172.2333221435547,0.8891000151634216,,
0.08455319423681344,83999,,,,,,
,83999,168.33038330078125,535,,,,
0.08450682465997376,84049,,,,,,
,84049,167.0502166748047,535,,,,
0.08446039834566005,84099,,,,,,
,84099,166.69541931152344,535,,,,
0.0844139153702087,84149,,,,,,
,84149,166.7613983154297,535,,,,
,84151,,535,170.4580078125,0.8561999797821045,,
0.08436737581004929,84199,,,,,,
,84199,167.8287811279297,536,,,,
0.08432077974170443,84249,,,,,,
,84249,166.5697021484375,536,,,,
0.08427412724178963,84299,,,,,,
,84299,166.48770141601562,536,,,,
,84308,,536,169.37411499023438,0.8738999962806702,,
0.08422741838701325,84349,,,,,,
,84349,170.84295654296875,537,,,,
0.08418065325417622,84399,,,,,,
,84399,168.69064331054688,537,,,,
0.08413383192017208,84449,,,,,,
,84449,166.8246307373047,537,,,,
,84465,,537,170.93858337402344,0.8690999746322632,,
0.08408695446198675,84499,,,,,,
,84499,169.55223083496094,538,,,,
0.08404002095669841,84549,,,,,,
,84549,168.30877685546875,538,,,,
0.08399303148147741,84599,,,,,,
,84599,168.45193481445312,538,,,,
,84622,,538,170.65240478515625,0.9014000296592712,,
0.08394598611358615,84649,,,,,,
,84649,166.76815795898438,539,,,,
0.08389888493037895,84699,,,,,,
,84699,168.7181396484375,539,,,,
0.08385172800930182,84749,,,,,,
,84749,170.29025268554688,539,,,,
,84779,,539,169.9779052734375,0.8622999787330627,,
0.08380451542789248,84799,,,,,,
,84799,167.6339111328125,540,,,,
0.08375724726378019,84849,,,,,,
,84849,167.3228302001953,540,,,,
0.08370992359468551,84899,,,,,,
,84899,166.18655395507812,540,,,,
,84936,,540,169.9966278076172,0.8830999732017517,,
0.0836625444984204,84949,,,,,,
,84949,167.8385009765625,541,,,,
0.0836151100528878,84999,,,,,,
,84999,171.12347412109375,541,,,,
0.08356762033608178,85049,,,,,,
,85049,166.57891845703125,541,,,,
,85093,,541,168.95880126953125,0.8892999887466431,,
0.08352007542608723,85099,,,,,,
,85099,165.36172485351562,542,,,,
0.08347247540107985,85149,,,,,,
,85149,166.06346130371094,542,,,,
0.08342482033932587,85199,,,,,,
,85199,168.2581787109375,542,,,,
0.08337711031918209,85249,,,,,,
,85249,167.5318603515625,542,,,,
,85250,,542,171.2296142578125,0.8687999844551086,,
0.08332934541909565,85299,,,,,,
,85299,167.08236694335938,543,,,,
0.08328152571760392,85349,,,,,,
,85349,167.45594787597656,543,,,,
0.08323365129333438,85399,,,,,,
,85399,166.773681640625,543,,,,
,85407,,543,168.77264404296875,0.8824999928474426,,
0.08318572222500449,85449,,,,,,
,85449,166.2833251953125,544,,,,
0.08313773859142158,85499,,,,,,
,85499,166.89112854003906,544,,,,
0.08308970047148266,85549,,,,,,
,85549,169.91522216796875,544,,,,
,85564,,544,170.91683959960938,0.8921999931335449,,
0.08304160794417437,85599,,,,,,
,85599,168.18890380859375,545,,,,
0.08299346108857276,85649,,,,,,
,85649,169.09530639648438,545,,,,
0.08294525998384325,85699,,,,,,
,85699,167.8240509033203,545,,,,
,85721,,545,169.0135498046875,0.8853999972343445,,
0.08289700470924045,85749,,,,,,
,85749,166.46453857421875,546,,,,
0.08284869534410802,85799,,,,,,
,85799,166.84402465820312,546,,,,
0.08280033196787859,85849,,,,,,
,85849,167.60092163085938,546,,,,
,85878,,546,169.81336975097656,0.8901000022888184,,
0.08275191466007357,85899,,,,,,
,85899,167.42385864257812,547,,,,
0.08270344350030305,85949,,,,,,
,85949,167.610107421875,547,,,,
0.08265491856826568,85999,,,,,,
,85999,172.25254821777344,547,,,,
,86035,,547,171.38128662109375,0.902899980545044,,
0.08260633994374854,86049,,,,,,
,86049,168.017333984375,548,,,,
0.08255770770662693,86099,,,,,,
,86099,168.42861938476562,548,,,,
0.08250902193686438,86149,,,,,,
,86149,168.90928649902344,548,,,,
,86192,,548,170.80364990234375,0.8586999773979187,,
0.08246028271451238,86199,,,,,,
,86199,167.19818115234375,549,,,,
0.08241149011971037,86249,,,,,,
,86249,167.42535400390625,549,,,,
0.08236264423268547,86299,,,,,,
,86299,168.4422607421875,549,,,,
0.08231374513375249,86349,,,,,,
,86349,42.41730499267578,549,,,,
,86349,,549,170.37974548339844,0.8894000053405762,,
0.08226479290331372,86399,,,,,,
,86399,167.6507568359375,550,,,,
0.08221578762185879,86449,,,,,,
,86449,168.451416015625,550,,,,
0.08216672936996457,86499,,,,,,
,86499,166.7890625,550,,,,
,86506,,550,170.7490234375,0.864799976348877,,
0.08211761822829503,86549,,,,,,
,86549,166.7798309326172,551,,,,
0.08206845427760111,86599,,,,,,
,86599,167.96849060058594,551,,,,
0.08201923759872055,86649,,,,,,
,86649,169.42494201660156,551,,,,
,86663,,551,169.95950317382812,0.892799973487854,,
0.08196996827257787,86699,,,,,,
,86699,167.50135803222656,552,,,,
0.08192064638018404,86749,,,,,,
,86749,168.25062561035156,552,,,,
0.08187127200263654,86799,,,,,,
,86799,168.82887268066406,552,,,,
,86820,,552,169.84689331054688,0.9090999960899353,,
0.08182184522111914,86849,,,,,,
,86849,168.02603149414062,553,,,,
0.08177236611690174,86899,,,,,,
,86899,167.597900390625,553,,,,
0.08172283477134029,86949,,,,,,
,86949,166.61114501953125,553,,,,
,86977,,553,171.63426208496094,0.8410000205039978,,
0.08167325126587667,86999,,,,,,
,86999,166.0836639404297,554,,,,
0.08162361568203848,87049,,,,,,
,87049,166.74713134765625,554,,,,
0.08157392810143897,87099,,,,,,
,87099,167.0040740966797,554,,,,
,87134,,554,170.44564819335938,0.8877000212669373,,
0.08152418860577688,87149,,,,,,
,87149,167.61212158203125,555,,,,
0.08147439727683632,87199,,,,,,
,87199,165.45205688476562,555,,,,
0.0814245541964866,87249,,,,,,
,87249,168.6550750732422,555,,,,
,87291,,555,170.59844970703125,0.8938000202178955,,
0.08137465944668217,87299,,,,,,
,87299,167.90451049804688,556,,,,
0.0813247131094624,87349,,,,,,
,87349,172.4850616455078,556,,,,
0.08127471526695147,87399,,,,,,
,87399,167.6947021484375,556,,,,
,87448,,556,171.65109252929688,0.8780999779701233,,
0.0812246660013583,87449,,,,,,
,87449,169.03402709960938,557,,,,
0.0811745653949763,87499,,,,,,
,87499,167.30508422851562,557,,,,
0.08112441353018336,87549,,,,,,
,87549,167.80642700195312,557,,,,
0.08107421048944162,87599,,,,,,
,87599,167.58534240722656,557,,,,
,87605,,557,170.9759979248047,0.8540999889373779,,
0.08102395635529734,87649,,,,,,
,87649,167.65127563476562,558,,,,
0.08097365121038082,87699,,,,,,
,87699,167.42837524414062,558,,,,
0.08092329513740626,87749,,,,,,
,87749,166.65768432617188,558,,,,
,87762,,558,168.24066162109375,0.8848999738693237,,
0.08087288821917155,87799,,,,,,
,87799,165.92343139648438,559,,,,
0.08082243053855818,87849,,,,,,
,87849,167.614990234375,559,,,,
0.08077192217853117,87899,,,,,,
,87899,166.95115661621094,559,,,,
,87919,,559,169.3021697998047,0.8730000257492065,,
0.08072136322213881,87949,,,,,,
,87949,173.32223510742188,560,,,,
0.0806707537525126,87999,,,,,,
,87999,167.81729125976562,560,,,,
0.08062009385286709,88049,,,,,,
,88049,168.28158569335938,560,,,,
,88076,,560,171.617431640625,0.8787000179290771,,
0.08056938360649976,88099,,,,,,
,88099,167.59109497070312,561,,,,
0.08051862309679085,88149,,,,,,
,88149,166.79425048828125,561,,,,
0.0804678124072033,88199,,,,,,
,88199,169.9258575439453,561,,,,
,88233,,561,171.41195678710938,0.8968999981880188,,
0.08041695162128251,88249,,,,,,
,88249,167.8953094482422,562,,,,
0.08036604082265625,88299,,,,,,
,88299,166.53707885742188,562,,,,
0.08031508009503453,88349,,,,,,
,88349,167.87759399414062,562,,,,
,88390,,562,169.84371948242188,0.8719000220298767,,
0.0802640695222095,88399,,,,,,
,88399,167.76388549804688,563,,,,
0.08021300918805521,88449,,,,,,
,88449,167.4087371826172,563,,,,
0.08016189917652752,88499,,,,,,
,88499,165.66058349609375,563,,,,
,88547,,563,170.6660919189453,0.8996999859809875,,
0.08011073957166406,88549,,,,,,
,88549,167.71873474121094,564,,,,
0.08005953045758389,88599,,,,,,
,88599,169.6700439453125,564,,,,
0.08000827191848757,88649,,,,,,
,88649,168.81280517578125,564,,,,
0.07995696403865687,88699,,,,,,
,88699,168.52236938476562,564,,,,
,88704,,564,170.3997344970703,0.8797000050544739,,
0.0799056069024547,88749,,,,,,
,88749,168.10516357421875,565,,,,
0.07985420059432499,88799,,,,,,
,88799,166.07899475097656,565,,,,
0.07980274519879249,88849,,,,,,
,88849,166.16403198242188,565,,,,
,88861,,565,167.56980895996094,0.8903999924659729,,
0.07975124080046264,88899,,,,,,
,88899,168.38177490234375,566,,,,
0.07969968748402152,88949,,,,,,
,88949,166.59494018554688,566,,,,
0.07964808533423559,88999,,,,,,
,88999,169.02894592285156,566,,,,
,89018,,566,171.00930786132812,0.8533999919891357,,
0.07959643443595162,89049,,,,,,
,89049,166.6140594482422,567,,,,
0.07954473487409652,89099,,,,,,
,89099,166.35191345214844,567,,,,
0.07949298673367727,89149,,,,,,
,89149,167.60194396972656,567,,,,
,89175,,567,170.35528564453125,0.8891000151634216,,
0.07944119009978065,89199,,,,,,
,89199,166.097412109375,568,,,,
0.0793893450575732,89249,,,,,,
,89249,166.30361938476562,568,,,,
0.0793374516923011,89299,,,,,,
,89299,166.39979553222656,568,,,,
,89332,,568,170.1878204345703,0.8808000087738037,,
0.07928551008928993,89349,,,,,,
,89349,166.35609436035156,569,,,,
